#Rev: sensefly/geoinfo/3
fileName	latitude	longitude	altitude_wgs84
DSC05581.JPG	35.3361116952	138.7970467650	1630.9708251953	
DSC05582.JPG	35.3362057201	138.7964870151	1630.3719482422	
DSC05583.JPG	35.3363044610	138.7959256106	1631.6771240234	
DSC05584.JPG	35.3364161255	138.7954074077	1633.1236572266	
DSC05585.JPG	35.3365130004	138.7948533727	1634.3016357422	
DSC05586.JPG	35.3366180609	138.7942912049	1634.7918701172	
DSC05587.JPG	35.3367279937	138.7937371664	1634.6119384766	
DSC05588.JPG	35.3368128600	138.7931742254	1633.5943603516	
DSC05589.JPG	35.3369282292	138.7926381981	1634.5567626953	
DSC05590.JPG	35.3370221802	138.7920752862	1635.4105224609	
DSC05591.JPG	35.3371387679	138.7914803611	1636.8815917969	
DSC05592.JPG	35.3372338665	138.7908907016	1638.1811523438	
DSC05593.JPG	35.3364548582	138.7912429277	1635.2598876953	
DSC05594.JPG	35.3363459567	138.7917261151	1634.9677734375	
DSC05595.JPG	35.3362888418	138.7922583452	1633.5854492188	
DSC05596.JPG	35.3361872387	138.7928068770	1633.8649902344	
DSC05597.JPG	35.3360509219	138.7933221686	1634.0871582031	
DSC05598.JPG	35.3359820748	138.7938775955	1632.9393310547	
DSC05599.JPG	35.3358842748	138.7944105544	1632.2824707031	
DSC05600.JPG	35.3357944461	138.7949527735	1631.4865722656	
DSC05601.JPG	35.3356600583	138.7955179083	1632.0086669922	
DSC05602.JPG	35.3355672489	138.7960503254	1632.5738525391	
DSC05603.JPG	35.3354976224	138.7965900900	1632.3338623047	
DSC05604.JPG	35.3353757338	138.7971081222	1634.0836181641	
DSC05605.JPG	35.3347413725	138.7966113540	1632.4825439453	
DSC05606.JPG	35.3348518774	138.7960724557	1635.6552734375	
DSC05607.JPG	35.3349470882	138.7955254906	1635.5958251953	
DSC05608.JPG	35.3350510876	138.7950469006	1636.8446044922	
DSC05609.JPG	35.3351220846	138.7945225253	1634.0546875000	
DSC05610.JPG	35.3352433901	138.7939720097	1631.8492431641	
DSC05611.JPG	35.3353220568	138.7934303366	1633.1019287109	
DSC05612.JPG	35.3354359437	138.7929035484	1634.1772460938	
DSC05613.JPG	35.3355067433	138.7923621962	1634.9829101562	
DSC05614.JPG	35.3356279000	138.7918187639	1634.6284179688	
DSC05615.JPG	35.3357320280	138.7912639525	1635.7441406250	
DSC05616.JPG	35.3358449055	138.7907045354	1636.2575683594	
DSC05617.JPG	35.3350809410	138.7908467274	1633.8756103516	
DSC05618.JPG	35.3349936893	138.7913802192	1634.2597656250	
DSC05619.JPG	35.3348914871	138.7919146544	1635.6398925781	
DSC05620.JPG	35.3347919889	138.7924522269	1634.5682373047	
DSC05621.JPG	35.3347093083	138.7930077111	1633.9306640625	
DSC05622.JPG	35.3345902025	138.7935363790	1633.7153320312	
DSC05623.JPG	35.3344995606	138.7940847915	1633.3460693359	
DSC05624.JPG	35.3343928386	138.7946173527	1631.9405517578	
DSC05625.JPG	35.3343043580	138.7951747686	1633.6258544922	
DSC05626.JPG	35.3342030795	138.7957000522	1634.0096435547	
DSC05627.JPG	35.3340865281	138.7962308440	1634.6367187500	
DSC05628.JPG	35.3340110336	138.7967956189	1636.1140136719	
DSC05629.JPG	35.3333719698	138.7962640026	1633.7427978516	
DSC05630.JPG	35.3334429326	138.7957236244	1635.0667724609	
DSC05631.JPG	35.3335797145	138.7951915560	1634.9989013672	
DSC05632.JPG	35.3336393099	138.7946097332	1635.0816650391	
DSC05633.JPG	35.3337652853	138.7940941521	1634.8033447266	
DSC05634.JPG	35.3338499100	138.7935785884	1632.8432617188	
DSC05635.JPG	35.3339684416	138.7930595841	1631.9954833984	
DSC05636.JPG	35.3340447520	138.7925404211	1630.5548095703	
DSC05637.JPG	35.3341509984	138.7920005512	1629.6528320312	
DSC05638.JPG	35.3342420884	138.7914174757	1631.3415527344	
DSC05639.JPG	35.3343543662	138.7909342136	1633.5667724609	
DSC05640.JPG	35.3344392003	138.7903956811	1636.6091308594	
